Date,Close,Volume,Open,High,Low
2017-10-06,71.376,21364330,70.62,72.0198,70.45
2017-10-09,68.588,37307305,69.93,70.35,68.534
2017-10-10,71.118,34861315,69.36,71.126,69.1061
2017-10-11,70.92,22473665,70.778,71.52,70.23
2017-10-12,71.136,20367760,70.59,71.956,70.528
2017-10-13,71.114,17694035,71.396,71.698,70.736
2017-10-16,70.12,26865450,70.752,70.896,69.432
2017-10-17,71.15,16451450,70.182,71.244,70.014
2017-10-18,71.93,24680120,71.194,72.6,70.826
2017-10-19,70.362,25278575,71.112,71.4293,69.64
2017-10-20,69.02,24628285,70.538,70.91,68.868
2017-10-23,67.404,28697990,69.976,69.99,67.25
2017-10-24,67.468,22428460,67.76,68.56,67.232
2017-10-25,65.168,42918095,67.34,67.5,64.712
2017-10-26,65.234,25050435,65.556,66.046,64.64
2017-10-27,64.174,34841825,63.95,64.918,63.332
2017-10-30,64.016,21238095,63.836,64.756,63.45
2017-10-31,66.306,28250310,64.046,66.39,64.036
2017-11-01,64.216,41212435,66.45,66.5218,64.052
2017-11-02,59.852,98856400,60.026,61.738,58.526
2017-11-03,61.218,44429665,59.9,61.25,59.026
2017-11-06,60.556,32403445,61.4,61.5,59.802
2017-11-07,61.21,26424220,60.204,61.3,60.006
2017-11-08,60.878,23626775,61.1,61.378,60.26
2017-11-09,60.598,27200865,60.5,60.892,59.26
2017-11-10,60.598,23105400,60.5,61.672,60.37
2017-11-13,63.08,37826210,60.026,63.36,59.822
2017-11-14,61.74,28309520,63.0,63.27,61.38
2017-11-15,62.26,29759175,61.202,62.498,60.3
2017-11-16,62.5,28972045,62.798,63.628,62.26
2017-11-17,63.01,68604150,65.134,65.334,62.63
2017-11-20,61.748,41209105,62.758,63.1,60.95
2017-11-21,63.562,36281905,62.172,63.646,61.742
2017-11-22,62.52,24566415,63.354,63.484,62.368
2017-11-24,63.11,16220325,62.758,63.282,62.2
2017-11-27,63.362,22688895,62.65,63.468,61.902
2017-11-28,63.51,24708515,63.272,64.0,62.784
2017-11-29,61.508,43787315,63.46,63.6,60.246
2017-11-30,61.77,21727170,61.712,62.14,60.908
2017-12-01,61.306,21430410,61.088,62.064,61.01
2017-12-04,61.04,29171135,61.3,61.653,60.122
2017-12-05,60.74,23218540,60.4,61.6,60.2
2017-12-06,62.652,35922385,60.02,62.678,60.0
2017-12-07,62.248,23897950,62.4,63.7268,62.21
2017-12-08,63.026,17330440,62.92,63.396,62.252
2017-12-11,65.782,39630450,62.926,65.802,62.75
2017-12-12,68.206,43577850,66.09,68.288,66.006
2017-12-13,67.806,31088505,68.186,68.844,67.3
2017-12-14,67.578,28960120,68.202,69.488,67.38
2017-12-15,68.69,34606230,68.408,68.78,67.152
2017-12-18,67.774,27332730,68.98,69.346,67.516
2017-12-19,66.22,34104340,68.052,68.2985,66.06
2017-12-20,65.796,29536890,66.538,66.62,65.008
2017-12-21,66.332,21849970,65.918,66.748,65.442
2017-12-22,65.04,21038010,65.902,66.1843,64.964
2017-12-26,63.458,21843495,64.766,64.788,63.316
2017-12-27,62.328,23525420,63.2,63.536,62.15
2017-12-28,63.072,21533730,62.35,63.164,61.908
2017-12-29,62.27,18847520,63.236,63.282,62.0
2018-01-02,64.106,21728075,62.4,64.422,62.2
2018-01-03,63.45,22192600,64.2,65.05,63.11
2018-01-04,62.924,49722965,62.574,63.71,61.136
2018-01-05,63.316,22943640,63.324,63.448,62.4
2018-01-08,67.282,49163050,63.2,67.404,63.1
2018-01-09,66.738,35672625,67.032,67.76,65.481
2018-01-10,66.96,21515265,66.44,67.4,66.0
2018-01-11,67.59,33204315,67.048,68.962,66.652
2018-01-12,67.244,24112545,67.726,68.082,66.734
2018-01-16,68.012,32146170,67.508,69.0,66.96
2018-01-17,69.432,35462770,68.094,69.8,67.95
2018-01-18,68.914,28398145,69.134,70.46,68.748
2018-01-19,70.004,24355905,69.0,70.118,68.52
2018-01-22,70.312,30998885,69.88,71.566,69.84
2018-01-23,70.558,27238110,72.0,72.1,70.2
2018-01-24,69.178,26386930,70.916,70.95,68.704
2018-01-25,67.528,33626040,69.654,69.84,67.28
2018-01-26,68.57,22677285,68.3,68.8,67.142
2018-01-29,69.906,23691040,67.97,70.17,67.656
2018-01-30,69.164,23553420,69.028,69.654,68.434
2018-01-31,70.862,30996865,69.502,71.238,69.038
2018-02-01,69.85,20937200,70.2,71.932,69.726
2018-02-02,68.75,18480785,69.688,70.39,68.102
2018-02-05,66.626,22205830,67.594,68.894,66.6
2018-02-06,66.794,25400160,65.042,67.244,64.7
2018-02-07,69.0,33648410,67.798,69.2,67.132
2018-02-08,63.046,51482100,68.662,69.724,62.92
2018-02-09,62.084,64622150,63.986,64.1969,58.952
2018-02-12,63.146,31122395,63.226,63.616,61.25
2018-02-13,64.732,22773155,63.004,64.838,62.5021
2018-02-14,64.462,19740385,64.168,65.234,63.704
2018-02-15,66.813,29549115,64.9,66.824,64.48
2018-02-16,67.098,28200920,66.5,68.624,66.328
2018-02-20,66.954,20029810,66.894,68.168,66.3
2018-02-21,66.66,16036250,67.206,67.9386,66.634
2018-02-22,69.234,34809400,67.106,69.488,66.95
2018-02-23,70.41,29070885,69.566,70.998,69.42
2018-02-26,71.484,21672500,70.7,71.8,70.471
2018-02-27,70.198,23925110,71.25,71.998,70.002
2018-02-28,68.612,30330220,70.514,71.048,68.444
2018-03-01,66.186,34362760,69.002,69.734,66.014
2018-03-02,67.024,25443945,65.396,67.044,64.594
2018-03-05,66.67,19103510,66.478,67.55,65.8586
2018-03-06,65.64,21182415,66.75,67.274,65.406
2018-03-07,66.46,25009700,65.088,66.5,64.348
2018-03-08,65.82,17571835,66.572,66.66,65.2548
2018-03-09,65.434,27513895,64.82,65.698,64.474
2018-03-12,69.102,41264595,65.722,69.442,65.3
2018-03-13,68.368,29803180,68.984,69.024,67.2527
2018-03-14,65.326,39760760,67.352,67.962,64.786
2018-03-15,65.12,32772840,65.876,66.57,64.22
2018-03-16,64.27,30566825,65.192,65.48,63.814
2018-03-19,62.712,37339450,63.3,64.15,61.934
2018-03-20,62.11,23805155,62.974,63.25,61.752
2018-03-21,63.306,29771235,62.05,64.488,62.038
2018-03-22,61.82,24624640,62.778,63.764,61.636
2018-03-23,60.308,33199800,62.25,62.322,60.09
2018-03-26,60.836,41824685,61.468,61.518,58.272
2018-03-27,55.836,68935300,60.8,60.854,55.436
2018-03-28,51.556,104811400,52.916,53.736,50.42
2018-03-29,53.226,75072200,51.298,54.192,49.642
2018-04-02,50.496,80466450,51.252,52.0664,48.918
2018-04-03,53.506,94148250,53.964,54.67,50.898
2018-04-04,57.388,99400900,50.556,57.674,50.4
2018-04-05,61.144,95129300,57.868,61.252,57.64
2018-04-06,59.86,67582650,60.2,61.856,59.1
2018-04-09,57.932,51207050,60.074,61.9,57.842
2018-04-10,60.94,55085050,59.794,61.42,58.736
2018-04-11,60.186,37351020,60.148,61.796,59.932
2018-04-12,58.816,37977625,60.464,60.79,58.736
2018-04-13,60.068,36596125,60.72,60.79,59.196
2018-04-16,58.242,31447485,59.8,59.932,57.802
2018-04-17,57.538,34655760,57.774,58.434,56.502
2018-04-18,58.67,32657815,58.216,60.048,57.632
2018-04-19,60.016,30419000,58.216,60.202,57.71
2018-04-20,58.048,28113150,59.034,59.996,57.95
2018-04-23,56.674,24403715,58.258,58.324,56.466
2018-04-24,56.692,28391210,57.0,57.418,55.692
2018-04-25,56.138,20002105,56.7,57.032,55.45
2018-04-26,57.096,21740540,55.75,57.158,55.3
2018-04-27,58.815,21734270,57.074,58.894,56.766
2018-04-30,58.78,21120340,58.722,59.746,58.5
2018-05-01,59.984,23074730,58.702,60.164,58.644
2018-05-02,60.23,41730880,59.714,61.37,59.5569
2018-05-03,56.89,86695450,55.758,57.608,55.046
2018-05-04,58.818,42827530,56.6,59.372,55.904
2018-05-07,60.554,43365450,59.5,61.1918,59.034
2018-05-08,60.394,29637235,60.159,61.55,59.8
2018-05-09,61.37,28561275,60.082,61.402,60.01
2018-05-10,61.004,28213855,61.4999,62.598,60.8224
2018-05-11,60.212,23326605,61.54,61.776,59.816
2018-05-14,58.394,36327505,60.664,60.988,58.324
2018-05-15,56.836,47548765,57.002,57.392,56.1
2018-05-16,57.296,28348220,56.766,57.762,56.312
2018-05-17,56.908,22091290,57.18,57.8375,56.794
2018-05-18,55.364,36218495,56.93,56.93,54.8
2018-05-21,56.898,45839220,56.266,58.298,56.26
2018-05-22,55.002,44692505,57.5524,57.6,54.6844
2018-05-23,55.814,29861185,55.552,55.982,54.8
2018-05-24,55.57,20853945,55.68,56.222,54.978
2018-05-25,55.77,19363105,55.525,55.928,55.122
2018-05-29,56.752,28285765,55.702,57.3,55.23
2018-05-30,58.344,37367950,56.658,59.001,56.32
2018-05-31,56.946,29564125,57.442,58.074,56.586
2018-06-01,58.364,27089920,57.172,58.39,56.7678
2018-06-04,59.348,23968935,58.868,59.8,58.7096
2018-06-05,58.226,29389365,59.54,59.56,57.348
2018-06-06,63.9,93712000,60.1,64.434,59.496
2018-06-07,63.218,71680550,63.23,66.0,62.716
2018-06-08,63.532,40960875,63.8,64.896,63.43
2018-06-11,66.42,65830250,64.502,66.932,64.5
2018-06-12,68.554,111282150,68.94,70.994,67.6
2018-06-13,68.956,47007335,69.3412,69.44,67.96
2018-06-14,71.544,54805750,69.526,71.75,69.32
2018-06-15,71.634,54137800,70.768,72.934,70.25
2018-06-18,74.166,60127250,71.08,74.746,70.9
2018-06-19,70.51,63674200,73.032,74.0,69.25
2018-06-20,72.444,41851340,71.608,72.876,70.4
2018-06-21,69.502,39749230,72.4,73.2428,69.254
2018-06-22,66.726,51268850,70.308,70.45,66.4
2018-06-25,66.602,34625445,66.024,67.694,65.5
2018-06-26,68.4,37173745,67.2108,68.71,65.1598
2018-06-27,68.9,41569085,69.0,70.158,67.9
2018-06-28,69.986,41940860,69.732,71.404,69.222
2018-06-29,68.59,32379515,70.666,70.772,68.482
2018-07-02,67.014,93663550,72.014,72.956,65.97
2018-07-03,62.172,61413200,66.35,66.498,61.938
2018-07-05,61.832,87287850,62.752,62.878,59.244
2018-07-06,61.78,44300990,60.991,62.414,60.4
2018-07-09,63.702,37897705,62.398,63.704,61.6
2018-07-10,64.494,47187785,64.912,65.5354,63.84
2018-07-11,63.792,24392975,63.16,64.388,63.014
2018-07-12,63.342,28559255,64.286,64.646,62.554
2018-07-13,63.774,29333880,63.116,63.917,61.85
2018-07-16,62.02,39002270,62.342,63.032,61.25
2018-07-17,64.538,34938910,61.762,64.948,61.7
2018-07-18,64.77,28050425,65.0,65.1,63.25
2018-07-19,64.046,29535580,63.266,64.708,62.802
2018-07-20,62.716,25799155,64.246,64.648,62.3419
2018-07-23,60.64,54874100,60.368,61.1,58.572
2018-07-24,59.486,47930930,60.8842,61.5434,58.509
2018-07-25,61.748,35156910,59.348,61.924,58.9005
2018-07-26,61.33,23097835,60.97,62.14,60.7282
2018-07-27,59.436,28473450,61.45,61.5387,59.0681
2018-07-30,58.034,33997905,59.18,59.22,57.226
2018-07-31,59.628,25275470,58.45,59.664,57.814
2018-08-01,60.168,43840495,59.598,60.6,58.6
2018-08-02,69.908,115795800,65.688,69.998,64.632
2018-08-03,69.634,68233200,69.562,71.0,68.506
2018-08-06,68.398,42683830,69.092,70.996,68.364
2018-08-07,75.914,152982000,68.768,77.492,67.83
2018-08-08,74.068,122677100,73.818,76.528,73.424
2018-08-09,70.49,84759000,73.11,73.402,69.146
2018-08-10,71.098,57652550,70.8,72.0,69.2
2018-08-13,71.282,52224600,72.226,72.638,69.804
2018-08-14,69.528,34742555,71.69,71.8399,69.42
2018-08-15,67.738,45365165,68.3812,68.898,66.428
2018-08-16,67.09,30226960,67.982,68.456,66.764
2018-08-17,61.1,94479400,64.7,65.354,60.706
2018-08-20,61.688,86902150,58.3408,61.7,57.64
2018-08-21,64.38,65738850,62.122,64.958,61.8
2018-08-22,64.328,29679265,64.174,64.776,62.934
2018-08-23,64.02,25693425,63.828,65.464,63.62
2018-08-24,64.564,17963670,64.14,64.77,63.88
2018-08-27,63.854,65313250,63.6,64.487,61.762
2018-08-28,62.372,38197265,63.682,63.776,62.238
2018-08-29,61.002,37052690,62.054,62.37,60.738
2018-08-30,60.63,36053125,60.452,60.92,59.544
2018-08-31,60.332,26835240,60.4,61.0616,59.72
2018-09-04,57.79,41522855,59.388,59.638,57.6
2018-09-05,56.148,38536710,57.01,57.356,55.436
2018-09-06,56.19,37363780,56.96,58.234,55.776
2018-09-07,52.648,112211550,52.02,53.67,50.451
2018-09-10,57.1,71161250,54.652,57.206,54.2
2018-09-11,55.888,45805305,55.894,56.4,54.71
2018-09-12,58.108,50010750,56.288,58.5,55.7293
2018-09-13,57.892,31666405,57.604,59.0,57.036
2018-09-14,59.04,33788260,57.752,59.4651,57.304
2018-09-17,58.968,34331040,58.008,60.174,57.626
2018-09-18,56.992,82471400,59.338,60.528,55.1
2018-09-19,59.804,41321765,56.102,60.0,56.1
2018-09-20,59.666,36662385,60.712,61.196,58.666
2018-09-21,59.82,25192485,59.54,60.116,59.074
2018-09-24,59.936,24171920,59.696,60.5999,58.716
2018-09-25,60.198,22361435,60.0,60.92,59.3
2018-09-26,61.916,39179315,60.382,62.778,60.2219
2018-09-27,61.504,36688800,62.58,62.992,61.382
2018-09-28,52.954,167986450,54.052,55.6,52.111
2018-10-01,62.14,108571050,61.154,62.288,60.21
2018-10-02,60.204,58498450,62.79,63.368,59.83
2018-10-03,58.96,39911360,60.666,60.92,58.314
2018-10-04,56.366,48194425,58.79,58.8,55.534
2018-10-05,52.39,89503550,54.93,54.976,52.0
2018-10-08,50.112,66855900,52.904,53.552,49.8
2018-10-09,52.56,60188900,51.05,53.354,50.66
2018-10-10,51.376,63907800,52.922,53.102,49.554
2018-10-11,50.446,40640920,51.506,52.45,49.806
2018-10-12,51.756,35946285,52.2,52.398,50.402
2018-10-15,51.918,30945130,51.812,52.656,50.9073
2018-10-16,55.318,47505600,53.14,55.475,52.448
2018-10-17,54.356,43184745,56.48,56.54,53.1606
2018-10-18,52.782,27009355,53.858,54.2,52.6
2018-10-19,52.0,46723820,53.478,53.932,50.7
2018-10-22,52.19,27974275,52.136,52.372,50.518
2018-10-23,58.828,94781050,52.774,59.586,52.42
2018-10-24,57.7,96752250,60.21,60.888,57.146
2018-10-25,62.972,103858350,63.444,64.2,60.202
2018-10-26,66.18,136901100,61.65,67.98,61.33
2018-10-29,66.97,72275750,67.494,69.432,65.3
2018-10-30,65.98,45545600,65.678,67.58,64.452
2018-10-31,67.464,38004200,66.508,68.4,65.82
2018-11-01,68.856,39904730,67.652,69.568,66.945
2018-11-02,69.282,38999600,68.748,69.84,68.182
2018-11-05,68.28,39104225,68.1,68.791,66.028
2018-11-06,68.212,33759650,67.814,69.76,67.218
2018-11-07,69.632,36833530,68.668,70.236,68.16
2018-11-08,70.28,35401015,69.7,71.5151,69.688
2018-11-09,70.102,25467280,69.8,70.8,69.046
2018-11-12,66.256,34584825,69.674,69.956,66.068
2018-11-13,67.746,27113780,66.632,68.94,66.44
2018-11-14,68.8,25160415,68.54,69.422,67.43
2018-11-15,69.688,23000650,68.466,69.716,67.808
2018-11-16,70.862,35972290,69.038,71.14,69.024
2018-11-19,70.694,48492795,71.268,73.35,70.576
2018-11-20,69.498,39956265,68.35,69.96,66.71
2018-11-21,67.638,23386945,70.4,70.62,67.4799
2018-11-23,65.166,21013210,66.869,67.5,65.11
2018-11-26,69.2,39865595,65.0,69.244,65.0
2018-11-27,68.784,31735020,68.01,69.392,67.1
2018-11-28,69.574,20570190,69.198,69.656,68.442
2018-11-29,68.234,15380130,69.4,69.5,67.91
2018-11-30,70.096,28105520,68.366,70.32,67.653
2018-12-03,71.698,41479215,72.0,73.2,70.4
2018-12-04,71.94,42151065,71.21,73.736,70.4
2018-12-06,72.612,39143445,71.202,73.476,70.152
2018-12-07,71.593,57421750,73.8,75.898,71.53
2018-12-10,73.03,32876705,72.0,73.196,70.624
2018-12-11,73.352,31492360,73.982,74.4338,72.046
2018-12-12,73.32,25098625,73.884,74.382,73.032
2018-12-13,75.358,36740840,74.03,75.488,73.35
2018-12-14,73.142,31638125,75.0,75.574,72.866
2018-12-17,69.684,38324160,72.4,73.14,68.776
2018-12-18,67.406,35424435,70.108,70.31,66.738
2018-12-19,66.594,41281870,67.52,69.402,65.948
2018-12-20,63.076,45246945,65.4108,66.058,62.3738
2018-12-21,63.954,39986095,63.48,64.694,62.488
2018-12-24,59.078,27799565,62.7,62.9,59.039
2018-12-26,65.218,40715510,60.0,65.394,58.818
2018-12-27,63.226,42836925,63.968,64.4343,60.3
2018-12-28,66.774,49593885,64.62,67.248,63.682
2018-12-31,66.56,31471490,67.558,67.842,65.052
2019-01-02,62.024,58056350,61.22,63.026,59.76
2019-01-03,60.072,34742885,61.4,61.88,59.476
2019-01-04,63.538,36913775,61.2,63.6,60.546
2019-01-07,66.992,37711690,64.344,67.348,63.5502
2019-01-08,67.07,34972135,68.392,68.802,65.404
2019-01-09,67.706,27133090,67.1,68.7005,66.294
2019-01-10,68.994,30248105,66.88,69.078,66.358
2019-01-11,69.452,25175390,68.418,69.682,67.754
2019-01-14,66.88,26163450,68.476,68.5,66.8
2019-01-15,68.886,30239450,67.0,69.76,66.9
2019-01-16,69.21,23386135,68.956,70.4,68.7
2019-01-17,69.462,18305810,69.242,70.3,68.83
2019-01-18,60.452,120396300,64.6,65.4259,59.946
2019-01-22,59.784,60260650,60.964,61.6,59.1
2019-01-23,57.518,62565400,58.5,58.9,56.338
2019-01-24,58.302,39954555,56.606,58.736,55.8566
2019-01-25,59.408,35513905,58.878,59.7039,57.91
2019-01-28,59.276,32047385,58.582,59.492,57.55
2019-01-29,59.492,23014665,59.054,59.7113,58.36
2019-01-30,61.754,52970200,60.09,61.8,59.698
2019-01-31,61.404,62725950,60.2,62.3127,58.8
2019-02-01,62.442,36318090,61.084,63.22,60.7
2019-02-04,62.578,36720380,62.596,63.06,60.376
2019-02-05,64.27,33673695,62.498,64.488,62.4499
2019-02-06,63.444,25156840,63.918,64.848,63.1248
2019-02-07,61.502,32559150,62.66,62.94,60.6
2019-02-08,61.16,29175390,61.366,61.489,59.7
2019-02-11,62.568,35570060,62.32,63.72,62.1
2019-02-12,62.362,27427095,63.24,63.638,61.924
2019-02-13,61.634,25651990,62.47,62.55,61.114
2019-02-14,60.754,25954435,60.676,61.354,60.2
2019-02-15,61.576,19479075,60.9,61.6,60.78
2019-02-19,61.128,20602600,61.312,62.3088,61.094
2019-02-20,60.512,35664845,60.882,61.26,59.8
2019-02-21,58.246,44404150,60.362,60.648,58.1
2019-02-22,58.942,28656900,58.898,59.3,58.42
2019-02-25,59.754,31068505,59.582,60.5809,59.4001
2019-02-26,59.572,42858045,58.444,60.402,57.754
2019-02-27,62.948,55720500,60.356,63.259,60.11
2019-02-28,63.976,48331120,63.784,64.0,62.162
2019-03-01,58.958,114243750,61.388,61.426,58.38
2019-03-04,57.072,85344450,59.624,59.8,56.556
2019-03-05,55.308,93649000,56.4,56.8,54.02
2019-03-06,55.248,51596850,55.296,56.3012,54.878
2019-03-07,55.318,47053485,55.768,56.94,54.85
2019-03-08,56.828,44028860,55.382,57.118,55.178
2019-03-11,58.184,36861490,56.704,58.256,56.1
2019-03-12,56.672,37440185,57.298,57.614,56.212
2019-03-13,57.792,34089270,56.78,58.398,56.54
2019-03-14,57.992,35240690,58.49,59.078,57.658
2019-03-15,55.086,73786800,56.702,56.7449,54.88
2019-03-18,53.898,51324800,55.2,55.61,53.46
2019-03-19,53.494,58871650,53.5,54.66,52.692
2019-03-20,54.72,34409880,53.938,54.994,53.26
2019-03-21,54.804,29654625,54.52,55.29,53.69
2019-03-22,52.906,43609750,54.516,54.56,52.8
2019-03-25,52.084,51025400,51.942,52.636,50.892
2019-03-26,53.554,36709340,52.888,54.052,52.886
2019-03-27,54.966,43761920,53.75,55.074,53.6368
2019-03-28,55.724,33824605,55.432,56.066,55.02
2019-03-29,55.972,29901775,55.74,56.032,54.9
2019-04-01,57.836,40465670,56.524,57.84,56.2562
2019-04-02,57.176,27135920,57.66,57.888,56.776
2019-04-03,58.362,39583250,57.464,59.234,57.434
2019-04-04,53.556,118400850,52.378,54.24,52.118
2019-04-05,54.992,65113700,53.972,55.22,53.222
2019-04-08,54.64,51823000,55.538,56.232,54.088
2019-04-09,54.462,29466235,54.33,55.0,53.922
2019-04-10,55.212,35225170,55.348,55.676,54.5785
2019-04-11,53.684,48906470,53.66,54.1,53.12
2019-04-12,53.54,33676930,54.044,54.39,53.366
2019-04-15,53.276,50162450,53.726,53.776,51.726
2019-04-16,54.672,36332520,53.15,55.0,52.944
2019-04-17,54.246,25590055,54.95,54.958,53.707
2019-04-18,54.652,29307390,54.246,54.968,53.95
2019-04-22,52.55,60508450,53.8,53.936,52.496
2019-04-23,52.78,54546750,52.03,53.12,51.15
2019-04-24,51.732,48285305,52.77,53.064,51.6
2019-04-25,49.526,109116900,51.0,51.8,49.214
2019-04-26,47.028,110755800,49.3,49.336,46.226
2019-04-29,48.294,83433100,47.172,48.796,46.434
2019-04-30,47.738,47234825,48.412,48.842,47.4
2019-05-01,46.802,53521750,47.77,48.0,46.3
2019-05-02,48.82,90796700,49.104,49.426,47.544
2019-05-03,51.006,118533850,48.772,51.322,48.698
2019-05-06,51.068,54169700,50.004,51.67,49.7
2019-05-07,49.412,50657050,51.36,51.442,49.02
2019-05-08,48.968,30882200,49.388,50.1198,48.84
2019-05-09,48.396,33556910,48.4,48.736,47.3887
2019-05-10,47.904,35041680,47.95,48.398,47.204
2019-05-13,45.402,54174000,46.402,46.494,44.9
2019-05-14,46.462,36262060,45.86,46.9,45.6
2019-05-15,46.39,36479880,45.864,46.488,45.05
2019-05-16,45.666,37416365,45.898,46.2,45.3
2019-05-17,42.206,88933350,44.392,44.448,41.784
2019-05-20,41.072,102631000,40.56,41.2,39.05
2019-05-21,41.016,90019500,39.552,41.48,39.208
2019-05-22,38.546,93425950,39.82,40.788,38.356
2019-05-23,39.098,132735700,38.868,39.893,37.244
2019-05-24,38.126,70682850,39.966,39.996,37.7501
2019-05-28,37.74,51564500,38.24,39.0,37.57
2019-05-29,37.972,59843200,37.42,38.478,37.008
2019-05-30,37.644,39632375,37.75,38.451,37.404
2019-05-31,37.032,52033650,37.02,37.9841,36.82
2019-06-03,35.794,65322050,37.102,37.336,35.3984
2019-06-04,38.72,69037600,36.22,38.796,35.922
2019-06-05,39.318,67553800,39.736,40.2556,38.3697
2019-06-06,41.19,101210750,40.888,42.2,40.36
2019-06-07,40.9,80017650,41.0,42.1688,40.6998
2019-06-10,42.576,52925200,42.05,43.388,41.802
2019-06-11,43.42,58267700,43.8288,44.18,42.7
2019-06-12,41.852,75987700,44.59,44.676,41.8
2019-06-13,42.782,40841300,42.076,42.98,41.5021
2019-06-14,42.984,37167010,42.25,43.33,42.08
2019-06-17,45.006,61584000,43.096,45.4,42.854
2019-06-18,44.948,63578950,45.744,46.948,44.512
2019-06-19,45.286,32875675,45.022,45.554,44.212
2019-06-20,43.924,59317300,44.6,45.38,43.27
2019-06-21,44.372,41010390,43.244,44.436,43.1
2019-06-24,44.728,28753855,44.648,45.172,44.204
2019-06-25,43.952,30910355,44.878,45.068,43.898
2019-06-26,43.854,42536040,44.062,45.446,43.62
2019-06-27,44.568,31698550,43.89,44.58,43.47
2019-06-28,44.692,34256920,44.198,45.034,44.16
2019-07-01,45.434,41189820,46.042,46.6199,45.256
2019-07-02,44.91,46295135,45.778,45.83,44.444
2019-07-03,46.98,71005750,47.878,48.314,46.902
2019-07-05,46.62,35328690,46.914,47.09,46.16
2019-07-08,46.068,29402710,46.248,46.45,45.732
2019-07-09,46.012,30954175,45.794,46.2,45.456
2019-07-10,47.784,45728680,46.83,47.788,46.628
2019-07-11,47.72,37572150,47.628,48.3,47.16
2019-07-12,49.016,46002605,47.95,49.076,47.942
2019-07-15,50.7,55000450,49.6,50.884,48.972
2019-07-16,50.476,40744945,49.86,50.706,49.5865
2019-07-17,50.972,48823635,51.134,51.662,50.67
2019-07-18,50.708,23822415,51.01,51.15,50.377
2019-07-19,51.636,35242050,51.138,51.992,50.924
2019-07-22,51.136,34231365,51.75,52.431,50.8382
2019-07-23,52.034,25115605,51.342,52.096,50.9
2019-07-24,52.976,55364200,51.834,53.214,51.632
2019-07-25,45.764,112091250,46.7,46.9,45.11
2019-07-26,45.608,50138500,45.384,46.052,44.45
2019-07-29,47.154,46366655,45.418,47.188,45.2065
2019-07-30,48.452,40545070,46.58,48.672,46.436
2019-07-31,48.322,45891040,48.6,49.336,47.33
2019-08-01,46.77,41297580,48.53,48.902,46.354
2019-08-02,46.868,30682405,46.27,47.254,45.846
2019-08-05,45.664,35141395,45.92,46.2735,45.155
2019-08-06,46.15,27821000,46.376,46.5,45.15
2019-08-07,46.684,23882500,45.3,46.7138,45.16
2019-08-08,47.66,26371745,46.89,47.96,46.53
2019-08-09,47.002,19491220,47.2108,47.792,46.762
2019-08-12,45.802,23319685,46.598,47.154,45.75
2019-08-13,47.0,24344990,45.762,47.2,45.51
2019-08-14,43.924,47812955,46.242,46.3,43.338
2019-08-15,43.128,41159760,44.172,44.312,42.31
2019-08-16,43.988,26036880,43.332,44.448,43.204
2019-08-19,45.366,26558740,44.842,45.566,44.34
2019-08-20,45.172,20852635,45.524,45.818,44.908
2019-08-21,44.166,38998720,44.402,44.644,43.52
2019-08-22,44.43,32824820,44.56,45.08,43.644
2019-08-23,42.28,42798520,43.994,44.234,42.2
2019-08-26,43.0,25272070,42.72,43.004,42.308
2019-08-27,42.816,27103635,43.148,43.76,42.406
2019-08-28,43.118,16193125,42.738,43.45,42.462
2019-08-29,44.342,25915520,43.8,44.68,43.6
2019-08-30,45.122,46638875,45.83,46.488,44.8426
2019-09-03,45.002,26802730,44.816,45.79,44.632
2019-09-04,44.136,28843480,45.378,45.692,43.841
2019-09-05,45.916,37016610,44.5,45.96,44.17
2019-09-06,45.49,20946860,45.44,45.928,45.034
2019-09-09,46.358,24013345,46.0,46.752,45.846
2019-09-10,47.108,24418570,46.16,47.108,45.788
2019-09-11,49.42,50213900,47.476,49.6348,47.2
2019-09-12,49.174,42906050,49.54,50.7,48.88
2019-09-13,49.04,26565725,49.392,49.69,48.973
2019-09-16,48.562,23640480,49.2,49.486,48.234
2019-09-17,48.958,19734545,48.494,49.12,48.074
2019-09-18,48.698,21140515,49.0,49.6337,48.474
2019-09-19,49.32,24415675,49.2,49.588,48.968
2019-09-20,48.124,32531320,49.298,49.3892,47.632
2019-09-23,48.246,21958150,48.0,49.0359,47.844
2019-09-24,44.642,64705550,48.304,48.398,44.522
2019-09-25,45.74,47221430,44.912,45.796,43.672
2019-09-26,48.512,60393950,46.132,48.662,45.48
2019-09-27,48.426,55615900,48.44,49.742,47.746
2019-09-30,48.174,29730805,48.6,48.796,47.2222
2019-10-01,48.938,30981450,48.3,49.19,47.826
2019-10-02,48.626,31282740,48.658,48.93,47.886
2019-10-03,46.606,75688800,46.372,46.896,44.856
2019-10-04,46.286,40105900,46.322,46.956,45.614
2019-10-07,47.544,40434785,45.96,47.712,45.71
2019-10-08,48.01,43511690,47.174,48.788,46.9
2019-10-09,48.906,34675165,48.264,49.459,48.13
2019-10-10,48.948,31567085,49.056,49.856,48.316
2019-10-11,49.578,42440795,49.43,50.216,49.362
2019-10-14,51.392,51134300,49.58,51.71,49.426
2019-10-15,51.578,32397280,51.54,52.0,50.824
2019-10-16,51.95,33521515,51.478,52.42,51.384
2019-10-17,52.394,23895215,52.5,52.956,52.034
2019-10-18,51.39,28768330,52.14,52.56,51.02
2019-10-21,50.7,25540505,51.666,51.9,50.036
2019-10-22,51.116,23125475,50.864,51.666,50.17
